_id,comment,score.neg,score.neu,score.pos,score.compound,sentiment
67c3bfd6b702a263cd40f9fc,THIS AINT NO CARTI FRIDAY THIS KENDRICK FRIDAY,0,0.788,0.212,0.2235,Positive
67c3bfd6b702a263cd40f9fd,What a night in India ❤🎉,0,1,0,0,Neutral
67c3bfd6b702a263cd40f9fe,god blessed friday god blessed man god blessed album,0,0.143,0.857,0.9517,Positive
67c3bfd6b702a263cd40f9ff,"this sounded like it was going to never be released, and it actually was, i’m horny",0,0.857,0.143,0.3612,Positive
67c3bfd6b702a263cd40fa00,The homage to The Bay is Epic!!! I love this!!!,0,0.598,0.402,0.7482,Positive
67c3bfd6b702a263cd40fa01,FINALLY!! BEEN LISTENING TO THAT LIL SNIPPET NON STOP FOR SO LONG 😭😭,0.227,0.773,0,-0.5449,Negative
67c3bfd6b702a263cd40fa02,Big fridayyy button,0,1,0,0,Neutral
67c3bfd6b702a263cd40fa03,THIS IS AMAZING!!,0,0.313,0.687,0.658,Positive
67c3bfd6b702a263cd40fa04,Mr. Get Off you&#39;re the GOAT,0,1,0,0,Neutral
67c3bfd6b702a263cd40fa05,Redeem thy before 1 hour ticket here <br><br>ALSO BLOODY FIREEE,0.312,0.688,0,-0.5622,Negative
67c3bfd6b702a263cd40fa06,On a random friday he came back to saves us,0,1,0,0,Neutral
67c3bfd6b702a263cd40fa07,Superbowl gonna be dope,0,1,0,0,Neutral
67c3bfd6b702a263cd40fa08,Kdot☠️,0,1,0,0,Neutral
67c3bfd6b702a263cd40fa09,I&#39;m losing my mind rn,0.394,0.606,0,-0.3818,Negative
67c3bfd6b702a263cd40fa0a,❤from Romania,0,1,0,0,Neutral
67c3bfd6b702a263cd40fa0b,gyah gyah 🗣🗣🗣🗣🗣🗣🗣🗣🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,0,1,0,0,Neutral
67c3bfd6b702a263cd40fa0c,This is the one that he teased it up before,0.196,0.804,0,-0.296,Negative
67c3bfd6b702a263cd40fa0d,😢,0,0,0,0,Neutral
67c3bfd6b702a263cd40fa0e,How dare you kendrick lamar,0,1,0,0,Neutral
67c3bfd6b702a263cd40fa0f,"Man Kdot is the most random dude ever, man drops on a Friday, a fucking Friday.",0,1,0,0,Neutral
67c3bfd6b702a263cd40fa10,Oh baby we GROOVING with this one 🔥🔥🔥,0,1,0,0,Neutral
67c3bfd6b702a263cd40fa11,&quot;HA HA HA HA HA&quot;‼️‼️‼️‼️🗣️🗣️🗣️,0,0.175,0.825,0.8555,Positive
67c3bfd6b702a263cd40fa12,🔥🔥🔥,0,1,0,0,Neutral
67c3bfd6b702a263cd40fa13,He finally dropped this mf,0,1,0,0,Neutral
67c3bfd6b702a263cd40fa14,KENDRICK DROPPED 🗣🔥🔥🔥🔥,0,1,0,0,Neutral
67c3bfd6b702a263cd40fa15,"We are all part of history my friends, we were there hour one",0,0.795,0.205,0.4767,Positive
67c3bfd6b702a263cd40fa16,woke up lookin for the broccoli,0,1,0,0,Neutral
67c3bfd6b702a263cd40fa17,WWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWW MY NAME IS BRODIE HE SAID ME IN SLANG WEWWWWWWWWWWWWWW,0,1,0,0,Neutral
67c3bfd6b702a263cd40fa18,Mr get off 🔥,0,1,0,0,Neutral
67c3bfd6b702a263cd40fa19,"Holy shit, this wasn’t a preview that got erased, lessgo, hopefully we can have that happen with more of his previews",0.148,0.741,0.111,-0.2263,Negative
67c3bfd6b702a263cd40fa1a,👌🏾👌🏾👌🏾💯💯💯💯💯💪🏾💪🏾💪🏾💪🏾💪🏾💪🏾,0,1,0,0,Neutral
67c3bfd6b702a263cd40fa1b,Crazy,1,0,0,-0.34,Negative
67c3bfd6b702a263cd40fa1c,Kendrick dropped before 2025 🔥,0,1,0,0,Neutral
67c3bfd6b702a263cd40fa1d,It’s a full moon let the dogs out I been a wolf. BAR,0,1,0,0,Neutral
67c3bfd6b702a263cd40fa1e,KDOT drop on a random Friday? We up fr fr,0.208,0.792,0,-0.2732,Negative
67c3bfd6b702a263cd40fa1f,"Can&#39;t wait for all the react channels to go crazy again, especially Shaq",0.167,0.833,0,-0.34,Negative
67c3bfd6b702a263cd40fa20,🔥🔥🔥,0,1,0,0,Neutral
67c3bfd6b702a263cd40fa21,"🎉yay, this is the one",0,1,0,0,Neutral
67c3bfd6b702a263cd40fa22,WEST UP!!!!,0,1,0,0,Neutral
67c3bfd6b702a263cd40fa23,Finally,0,1,0,0,Neutral
67c3bfd6b702a263cd40fa24,Jeremy Heck you got it,0,1,0,0,Neutral
67c3bfd6b702a263cd40fa25,This Friday early drop was definitely for The Joe Budden podcast to do his magic with,0.112,0.745,0.144,0.1531,Positive
67c3bfd6b702a263cd40fa26,Happy Birthday to meeeeeee!!!!!🎉🎉🎉🎉🎉🔥🔥🔥🔥🔥🎶🎵🎶🎵🫶🏽✨️🥳🥳🥳🥳🥳,0,0.381,0.619,0.7067,Positive
67c3bfd6b702a263cd40fa27,This a slap omm squabble up😂,0,0.714,0.286,0.1531,Positive
67c3bfd6b702a263cd40fa28,🔥🔥🔥❤️✊🏾👍🏾❤️💙💜,0,1,0,0,Neutral
67c3bfd6b702a263cd40fa29,cant even be mad about a bad day because kenny dropped🤾🏾‍♀️,0.248,0.566,0.186,-0.2197,Negative
67c3bfd6b702a263cd40fa2a,Glad to be up around the time kendrick dropped,0,0.727,0.273,0.4588,Positive
67c3bfd6b702a263cd40fa2b,Kendrick Dropping outta nowhere on a random friday is the best thing to happen in my life,0,0.781,0.219,0.6369,Positive
67c3bfd6b702a263cd40fa2c,Early👏👏👏,0,1,0,0,Neutral
67c3bfd6b702a263cd40fa2d,"OFF THE BACCC lol <br><br>(I am in no way associated, affiliated, or conjugate with, or at any location with any gang member, ever, in my life 4XTRA!!!)",0.071,0.81,0.119,0.3561,Positive
67c3bfd6b702a263cd40fa2e,First one,0,1,0,0,Neutral
67c3bfd6b702a263cd40fa2f,Oh damn.. I didn’t know this was a whole song in itself,0,1,0,0,Neutral
67c3bfd6b702a263cd40fa30,YESSSSSSSSSSSSSSSSSS,0,1,0,0,Neutral
67c3bfd6b702a263cd40fa31,Lezzgooo!!! ❤❤❤ Finally the full song OMFGlob!!!,0,1,0,0,Neutral
67c3bfd6b702a263cd40fa32,Why now Kenny🔥🔥🔥🔥💀💀💀💀,0,1,0,0,Neutral
67c3bfd6b702a263cd40fa33,💪,0,0,0,0,Neutral
67c3bfd6b702a263cd40fa34,Chilyyyyyy friday afternoon 🎉🎉🎉🎉,0,1,0,0,Neutral
67c3bfd6b702a263cd40fa35,Waste,1,0,0,-0.4215,Negative
67c3bfd6b702a263cd40fa36,Broccoliiiiii🗣🔥🔥🔥🔥🔥🔥🔥,0,1,0,0,Neutral
67c3bfd6b702a263cd40fa37,"As cold as it is in ATL, this heat is necessary.... this shit so LA. I&#39;m here fa it.",0.191,0.809,0,-0.6428,Negative
67c3bfd6b702a263cd40fa38,I get off at your feet too Kendrick 😅,0,1,0,0,Neutral
67c3bfd6b702a263cd40fa39,THIS IS FIREEEE,0,1,0,0,Neutral
67c3bfd6b702a263cd40fa3a,😊😊😊😊😊 it’s a great day,0,0.423,0.577,0.6249,Positive
67c3bfd6b702a263cd40fa3b,LA INTRO DE NOT LIKE US CTMMM,0.26,0.74,0,-0.2755,Negative
67c3bfd6b702a263cd40fa3c,Yooo we actually got full version!!! LETSSSS GOOOO,0,1,0,0,Neutral
67c3bfd6b702a263cd40fa3d,Kd did it againn🔥🔥,0,1,0,0,Neutral
67c3bfd6b702a263cd40fa3e,Mmmmmmmmm beat so crazy,0.51,0.49,0,-0.4795,Negative
67c3bfd6b702a263cd40fa3f,Kendrick really came back when the people needed it LMFAOOOOO goatedddd,0,1,0,0,Neutral
67c3bfd6b702a263cd40fa40,I feel good. Get the fuck out my faAAAaaaAce!🔥👁🫦👁,0.299,0.473,0.228,-0.2244,Negative
67c3bfd6b702a263cd40fa41,HEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEELyeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0,1,0,0,Neutral
67c3bfd6b702a263cd40fa42,THIS SHI FIREEEEE🔥🔥🔥🔥,0,1,0,0,Neutral
67c3bfd6b702a263cd40fa43,im so squabbled up rn,0,1,0,0,Neutral
67c3bfd6b702a263cd40fa44,🔥🔥🔥🔥🔥🔥,0,1,0,0,Neutral
67c3bfd6b702a263cd40fa45,Whenever Kdot drops it&#39;s officially time to change flower on Drake&#39;s grave,0.191,0.809,0,-0.3818,Negative
67c3bfd6b702a263cd40fa46,⚡️⚡️⚡️,0,1,0,0,Neutral
67c3bfd6b702a263cd40fa47,"I&#39;m not even big Kendrick fan but ever since I heard the tease at the end of NLS, i thought this beat was big-time! This full version is so fucking heavy! 🔥🔥🔥",0.106,0.844,0.05,-0.4374,Negative
67c3bfd6b702a263cd40fa48,so it wasnt a broccoli,0,1,0,0,Neutral
67c3bfd6b702a263cd40fa49,Less get it 🔥🔥🔥🦅,0,1,0,0,Neutral
67c3bfd6b702a263cd40fa4a,Oh shiiiit álbum and everything.  💥💥💥🕺🕺🕺🕺,0,1,0,0,Neutral
67c3bfd6b702a263cd40fa4b,Westcoast back,0,1,0,0,Neutral
67c3bfd6b702a263cd40fa4c,lowkey locked in,0,1,0,0,Neutral
67c3bfd6b702a263cd40fa4d,🤦🤦🤦 yoo  u absolutely trash 🚮 u like afro artist that bring back the line that got popular,0,0.7,0.3,0.6786,Positive
67c3bfd6b702a263cd40fa4e,K dot with his taste,0,1,0,0,Neutral
67c3bfd6b702a263cd40fa4f,THIS IS AMAZING,0,0.345,0.655,0.5859,Positive
67c3bfd6b702a263cd40fa50,Kendrick with the Debbie Deb freestyle sample 🔥🔥🔥,0,0.805,0.195,0.1779,Positive
67c3bfd6b702a263cd40fa51,HE DID THE THING...! HE RELEASED IT!!,0,1,0,0,Neutral
67c3bfd6b702a263cd40fa52,I need to be on the dance floor!!!!!,0,1,0,0,Neutral
67c3bfd6b702a263cd40fa53,Walk in walk out with safeeeee 🤗,0,1,0,0,Neutral
67c3bfd6b702a263cd40fa54,Whewwwww 🔥 🔥🔥🔥🔥,0,1,0,0,Neutral
67c3bfd6b702a263cd40fa55,"JUST AS IT WAS TEASED, IT IS A BOMB",0.474,0.526,0,-0.6597,Negative
67c3bfd6b702a263cd40fa56,At this point he trolling😂,0,1,0,0,Neutral
67c3bfd6b702a263cd40fa57,🔥🔥🔥,0,1,0,0,Neutral
67c3bfd6b702a263cd40fa58,Repent,0,1,0,0,Neutral
67c3bfd6b702a263cd40fa59,not the debbie deb 🔥,0,1,0,0,Neutral
67c3bfd6b702a263cd40fa5a,KENDRICK DROPPED MOM WAKE UP,0,1,0,0,Neutral
67c3bfd6b702a263cd40fa5b,carti needs to learn from him fr sure!!!,0,0.688,0.312,0.4898,Positive
67c3bfd6b702a263cd40fa5c,Let’s go!!!,0,1,0,0,Neutral
67c3bfd6b702a263cd40fa5d,nah he shitted 🔥,0.804,0.196,0,-0.4767,Negative
67c3bfd6b702a263cd40fa5e,FINALLY LETS GO!!!!!,0,1,0,0,Neutral
67c3bfd6b702a263cd40fa5f,Kendrick you got to cut it he had enough😂😂😂😂😂😂😂😂😂,0.208,0.792,0,-0.2732,Negative
67c3bfd6b702a263cd40fa60,Not even from the west this man kenny got me in my kitchen going cray cray 😂😂😂,0,1,0,0,Neutral
67c3bfd6b702a263cd40fa61,This shit go hard,0.714,0.286,0,-0.6124,Negative
67c3bfd6b702a263cd40fa62,🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🎼🎼🎼🎼🎼🎼🎼🎼🎼🎼🎼🌊🌊🌊🌊🌊🌊🌊🌊📚📚📚,0,1,0,0,Neutral
67c3bfd6b702a263cd40fa63,AGORA QUERO O VIDEOCLIPE COMPLETO TAMBÉM!,0,1,0,0,Neutral
67c3bfd6b702a263cd40fa64,💃🏾💃🏾💃🏾💃🏾💃🏾 between him and no limit them the only rappers I listen too... happy fridayyy yall,0.116,0.688,0.196,0.3612,Positive
67c3bfd6b702a263cd40fa65,"<a href=""https://www.youtube.com/watch?v=NYH6Oa4PXlY&amp;t=94"">1:34</a> POLAND GOT MENTIONED LETS GOOO 🇵🇱🇵🇱🇵🇱 BOKS STOP XD",0.178,0.547,0.275,0.3818,Positive
67c3bfd6b702a263cd40fa66,REINCARNATED<br>I WAS STARGAZING <br>LIFE GOES ON I NEED ALL MY BABIES 🗣️🗣️🗣️🔥🔥🔥💯💯💯,0,1,0,0,Neutral
67c3bfd6b702a263cd40fa67,That 🎶  When I Hear Music sample drops 🔥,0,1,0,0,Neutral
67c3bfd6b702a263cd40fa68,I feel blessed just listening to this song! Thankyou KING KENDRICK!!!,0,0.64,0.36,0.7243,Positive
67c3bfd6b702a263cd40fa69,Damn that west coast sound man this goes absolutely hard!!!!!!🔥🔥🔥🔥,0.301,0.699,0,-0.5951,Negative
67c3bfd6b702a263cd40fa6a,It was wolf tickets on sale but i silenced it(Drake bar😂),0,1,0,0,Neutral
67c3bfd6b702a263cd40fa6b,"Drake A F.A.N ,Kendrick Killed that man <br>W",0.429,0.571,0,-0.6705,Negative
67c3bfd6b702a263cd40fa6c,still the GOAT,0,1,0,0,Neutral
67c3bfd6b702a263cd40fa6d,…. Yeeeeeeeeeeaaaaaah nigga 😎🔥🔥🔥🔥🔥🔥💪🏾,0,1,0,0,Neutral
67c3bfd6b702a263cd40fa6e,HELL YEAH KENDRICK,0.59,0.128,0.282,-0.5267,Negative
67c3bfd6b702a263cd40fa6f,Whew he’s the forerunner of the next ‘several’ years 🔥🔥🔥 keep dropping em Kendrick 💪,0,1,0,0,Neutral
67c3bfd6b702a263cd40fa70,Goat 🐐,0,1,0,0,Neutral
67c3bfd6b702a263cd40fa71,this the highlight of my week,0,0.676,0.324,0.34,Positive
67c3bfd6b702a263cd40fa72,The boy is punching the air rn 😅,0,1,0,0,Neutral
67c3bfd6b702a263cd40fa73,"This whole album lit a fire under me, I&#39;m ready to &quot;squabble up&quot; 💪",0.161,0.671,0.168,0.0258,Neutral
67c3bfd6b702a263cd40fa74,Yhooo chipmunk 🙆🏾‍♂️,0,1,0,0,Neutral
67c3bfd6b702a263cd40fa75,🥦🥦🥦🥦🥦🥦🥦🥦🥦🥦🥦,0,1,0,0,Neutral
67c3bfd6b702a263cd40fa76,RAAAAHHHH,0,1,0,0,Neutral
67c3bfd6b702a263cd40fa77,<b>Sitting here watching The View count number climb by 1500 views every 5 seconds is insane....currently at 125k</b> <br>😲🫡,0,0.929,0.071,0.0772,Positive
67c3bfd6b702a263cd40fa78,its gonna take 6 months to decipher all the lyrics on all the songs on the album lol,0,0.851,0.149,0.4215,Positive
67c3bfd6b702a263cd40fa79,"MAN, I LOVE KENDRICK LAMAR",0,0.417,0.583,0.6369,Positive
67c3bfd6b702a263cd40fa7a,🔥🔥🔥🔥🔥🔥,0,1,0,0,Neutral
67c3bfd6b702a263cd40fa7b,WE&#39;RE GETTING FED 🙏🙏🙏🙏🙏🙏,0,1,0,0,Neutral
67c3bfd6b702a263cd40fa7c,This Shit Slappinnnn Like My Mother When I Broke Her Fav Vase While Horseplaying In The House,0.268,0.502,0.23,-0.2263,Negative
67c3bfd6b702a263cd40fa7d,&quot;ayy dot can i get a drop-&quot;<br>&quot;I say n- NO&quot; he admitted it,0,0.877,0.123,0.1027,Positive
67c3bfd6b702a263cd40fa7e,Finally 😊😊😊😊😊,0,1,0,0,Neutral
67c3bfd6b702a263cd40fa7f,2nd only to tupac,0,1,0,0,Neutral
67c3bfd6b702a263cd40fa80,Can let the gang know i fw to this fr🔥🗣🗣,0,1,0,0,Neutral
67c3bfd6b702a263cd40fa81,🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🪓👊🏿,0,1,0,0,Neutral
67c3bfd6b702a263cd40fa82,Maaaan Hol’Up,0,1,0,0,Neutral
67c3bfd6b702a263cd40fa83,Shout out to Debbie for the sample,0,1,0,0,Neutral
67c3bfd6b702a263cd40fa84,evil kendirck lamra: squabble down😈😈😈😈😈😈,0.524,0.476,0,-0.6597,Negative
67c3bfd6b702a263cd40fa85,yeye,0,1,0,0,Neutral
67c3bfd6b702a263cd40fa86,ladys and gentlemen HE COOKED,0,1,0,0,Neutral
67c3bfd6b702a263cd40fa87,"Ooooooh, this getting replay in the whip this weekend! 🔥🔥🔥🔥🔥🔥🔥🔥",0,1,0,0,Neutral
67c3bfd6b702a263cd40fa88,This shit is 🗑🗑🗑,0.545,0.455,0,-0.5574,Negative
67c3bfd6b702a263cd40fa89,yoo crazy surprise drop,0.592,0.132,0.276,-0.34,Negative
67c3bfd6b702a263cd40fa8a,The Party ain&#39;t dead<br>It&#39;s Cremated 💥💥💥💥,0,0.649,0.351,0.4019,Positive
67c3bfd6b702a263cd40fa8b,I knew he was dropping before the Superbowl. Only made since. Got a whole new bag of joints for the performance in February.,0,1,0,0,Neutral
67c3bfd6b702a263cd40fa8c,HE DROPPED!!!!!!,0,1,0,0,Neutral
67c3bfd6b702a263cd40fa8d,🔴🔴⚫⚫🟡🟡⚪⚪,0,1,0,0,Neutral
67c3bfd6b702a263cd40fa8e,I loved!!!!! Christmas Hit 😂,0,1,0,0,Neutral
67c3bfd6b702a263cd40fa8f,My boii Jermy going to go krazy on the podcast😂😂 DOT is back!!!!,0,1,0,0,Neutral
67c3bfd6b702a263cd40fa90,"The flow from <a href=""https://www.youtube.com/watch?v=NYH6Oa4PXlY&amp;t=110"">1:50</a> and up is fucking insane",0.25,0.75,0,-0.4576,Negative
67c3bfd6b702a263cd40fa91,This goes🔥,0,1,0,0,Neutral
67c3bfd6b702a263cd40fa92,LET&#39;S GO HE FINALLY DROPPED THE FULL OF THE SNIPPET ❤️‍🔥❤️‍🔥❤️‍🔥🔥🔥🔥,0,1,0,0,Neutral
67c3bfd6b702a263cd40fa93,LIKE IF YOU THINK K DOT WON THE BEEF,0,0.492,0.508,0.7351,Positive
67c3bfd6b702a263cd40fa94,Looking for the broccoli 🔥🔥🔥,0,1,0,0,Neutral
67c3bfd6b702a263cd40fa95,im 70 years old!,0,1,0,0,Neutral
67c3bfd6b702a263cd40fa96,she up on my squabble till I kendrick Lamar,0,1,0,0,Neutral
67c3bfd6b702a263cd40fa97,no more talking this the album of the YEAR,0.216,0.784,0,-0.296,Negative
67c3bfd6b702a263cd40fa98,🔥🥷🏾✅️🥶🙌🏾,0,1,0,0,Neutral
67c3bfd6b702a263cd40fa99,THANK YOU KING KENNY,0,0.545,0.455,0.3612,Positive
67c3bfd6b702a263cd40fa9a,Honestly Drake&#39;s music just hits better 🔥,0,0.404,0.596,0.7096,Positive
67c3bfd6b702a263cd40fa9b,🔥,0,0,0,0,Neutral
67c3bfd6b702a263cd40fa9c,Everything Kendrick does impresses people.,0,0.563,0.437,0.4767,Positive
67c3bfd6b702a263cd40fa9d,Amazing vibe,0,0.208,0.792,0.5859,Positive
67c3bfd6b702a263cd40fa9e,HELLLOOOOOOOOO?,0,1,0,0,Neutral
67c3bfd6b702a263cd40fa9f,bet if Drake dropped this it would be called trash but okay,0,0.824,0.176,0.3291,Positive
67c3bfd6b702a263cd40faa0,SQUABBLE UP SQUABBLE UP SQUABBLE UP 🔥🗿,0,1,0,0,Neutral
67c3bfd6b702a263cd40faa1,DROPPING A ALBUM RN IS CRAZYYYY,0,1,0,0,Neutral
67c3bfd6b702a263cd40faa2,Buns,0,1,0,0,Neutral
67c3bfd6b702a263cd40faa3,OMG THIS IS THE ONE HE TEASED 🗣🔥,0.295,0.705,0,-0.4466,Negative
67c3bfd6b702a263cd40faa4,🔥,0,0,0,0,Neutral
67c3bfd6b702a263cd40faa5,Thanksgiving came early......lol.,0,1,0,0,Neutral
67c3bfd6b702a263cd40faa6,"Just finished the album, for every 10 likes this gets I’ll repeat the album!",0,0.808,0.192,0.4753,Positive
67c3bfd6b702a263cd40faa7,"<a href=""UCkszU2WH9gy1mb0dV-11UJg/b8IfY7zOK9iVkNAP_I2A-AY""></a>",0,1,0,0,Neutral
67c3bfd6b702a263cd40faa8,RAHHHHHHHHHHHHHHHHHHHHH,0,1,0,0,Neutral
67c3bfd6b702a263cd40faa9,🔥🔥🔥🔥🔥🔥🔥,0,1,0,0,Neutral
67c3bfd6b702a263cd40faaa,🔥,0,0,0,0,Neutral
67c3bfd6b702a263cd40faab,This is a hit,0,1,0,0,Neutral
67c3bfd6b702a263cd40faac,"OMG FINALLY, THE FULL SONG OF &quot;BROCCOLI&quot;",0,1,0,0,Neutral
67c3bfd6b702a263cd40faad,best friday morning,0,0.323,0.677,0.6369,Positive
67c3bfd6b702a263cd40faae,This is a great moment in history rn,0,0.594,0.406,0.6249,Positive
67c3bfd6b702a263cd40faaf,why?,0,1,0,0,Neutral
67c3bfd6b702a263cd40fab0,KENDRICK IS GOOD KENDRICK IS GREAT!!!!!!!,0,0.551,0.449,0.6209,Positive
67c3bfd6b702a263cd40fab1,This is a $WAGGY FRIDAY (Trap),0,1,0,0,Neutral
67c3bfd6b702a263cd40fab2,😮‍💨😮‍💨😮‍💨🔥🔥🔥🔥🔥🔥,0,1,0,0,Neutral
67c3bfd6b702a263cd40fab3,If Kendrick isn&#39;t the greatest rapper to touch the mic then you&#39;re fuxking lying !!,0.16,0.614,0.226,0.3365,Positive
67c3bfd6b702a263cd40fab4,Suprised im this early..,0,1,0,0,Neutral
67c3bfd6b702a263cd40fab5,Brooooooo the fact that I listened to the whole album without skipping. Truly a 10/10 album!,0.172,0.828,0,-0.4015,Negative
67c3bfd6b702a263cd40fab6,When the world needed him most...,0,1,0,0,Neutral
67c3bfd6b702a263cd40fab7,Viva 🎉,0,1,0,0,Neutral
67c3bfd6b702a263cd40fab8,YESSSSS 😭🙏,0,1,0,0,Neutral
67c3bfd6b702a263cd40fab9,FINALLY!!!!!😮😮😮,0,1,0,0,Neutral
67c3bfd6b702a263cd40faba,THIS ONE IS DEFINITELY GOING TO HAVE PEOPLE GO CRAZY ESPECIALLY ON TIK TOK AND THE RADIO STATIONS,0.114,0.758,0.128,0.0772,Positive
67c3bfd6b702a263cd40fabb,Feels ILLEGAL to hear the full version this is a great sunday,0.249,0.516,0.235,-0.0601,Negative
67c3bfd6b702a263cd40fabc,Type shit,0.783,0.217,0,-0.5574,Negative
67c3bfd6b702a263cd40fabd,&quot;Tell me why you niggas rap if it&#39;s fictional&quot;!!!!🗣,0.308,0.692,0,-0.5526,Negative
67c3bfd6b702a263cd40fabe,"🗣nolifeshaq - The boogie man itself, Mr. kendrick lamar",0,1,0,0,Neutral
67c3bfd6b702a263cd40fabf,bad day ??? <br>kendrick dropped,0.502,0.498,0,-0.6174,Negative
67c3bfd6b702a263cd40fac0,Finally. 🫡,0,1,0,0,Neutral
67c3bfd6b702a263cd40fac1,Terrible.,1,0,0,-0.4767,Negative
67c3bfd6b702a263cd40fac2,Reincarnated With That Broccoli!,0,1,0,0,Neutral
67c3bfd6b702a263cd40fac3,NOW WE NEED THE ONE FROM YOU KNOW WHERE,0,1,0,0,Neutral
67c3bfd6b702a263cd40fac4,I&#39;m here yall😂😂😂🙌🏿🙌🏿🙌🏿🙌🏿,0,1,0,0,Neutral
67c3bfd6b702a263cd40fac5,🔥🎤🔥,0,1,0,0,Neutral
67c3bfd6b702a263cd40fac6,"Hey ,Dot  can I get a drop?am like nig*** nooo😂",0,0.737,0.263,0.3612,Positive
67c3bfd6b702a263cd40fac7,This shii hard,0.412,0.588,0,-0.1027,Negative
67c3bfd6b702a263cd40fac8,was ein müll,0,1,0,0,Neutral
67c3bfd6b702a263cd40fac9,FINALLLYYYY,0,1,0,0,Neutral
67c3bfd6b702a263cd40faca,Shit I’m throwing something on the grill today for this moment,0.265,0.735,0,-0.5574,Negative
67c3bfd6b702a263cd40facb,LETS FUCCING GOOOO,0,1,0,0,Neutral
67c3bfd6b702a263cd40facc,Fire ❤️‍🔥,0.706,0.294,0,-0.34,Negative
67c3bfd6b702a263cd40facd,This is fireee,0,1,0,0,Neutral
67c3bfd6b702a263cd40face,Guess Christmas came early💀,0,1,0,0,Neutral
67c3bfd6b702a263cd40facf,A tyler and kendrick drop same year feels like the rest of the decade is gonna be alright,0.102,0.68,0.218,0.34,Positive
67c3bfd6b702a263cd40fad0,Wwoooo🎉🎉,0,1,0,0,Neutral
67c3bfd6b702a263cd40fad1,This finna go harder than Not like us! This finna bang in the club and at parties,0.105,0.746,0.149,0.222,Positive
67c3bfd6b702a263cd40fad2,G,0,0,0,0,Neutral
67c3bfd6b702a263cd40fad3,was here,0,1,0,0,Neutral
67c3bfd6b702a263cd40fad4,"Shit bumpin in Atlantic City at <a href=""https://www.youtube.com/watch?v=NYH6Oa4PXlY&amp;t=773"">12:53</a>p 😎",0.34,0.66,0,-0.5574,Negative
67c3bfd6b702a263cd40fad5,I’m glad I skipped school today,0,0.571,0.429,0.4588,Positive
67c3bfd6b702a263cd40fad6,This firday is 🔥,0,1,0,0,Neutral
67c3bfd6b702a263cd40fad7,He actually followed up on a teaser and it’s fucking 🔥🔥🔥,0.182,0.818,0,-0.25,Negative
67c3bfd6b702a263cd40fad8,Nothing like not like us. Still waiting for that same energy 🗑️🗑️🗑️🗑️😂,0.275,0.587,0.137,-0.2778,Negative
67c3bfd6b702a263cd40fad9,Most of the views come from me repeating to play all day,0,0.821,0.179,0.34,Positive
67c3bfd6b702a263cd40fada,As if today couldn&#39;t get drippier,0,1,0,0,Neutral
67c3bfd6b702a263cd40fadb,fire we needed this thank you kendrick,0.234,0.487,0.28,0.1217,Positive
67c3bfd6b702a263cd40fadc,"<a href=""https://www.youtube.com/watch?v=dpmJgdxwzdo"">https://youtu.be/dpmJgdxwzdo?si=JmyXMf15aaoNC11p</a><br><a href=""http://www.youtube.com/results?search_query=%23realhiphop"">#realhiphop</a> <br>West Koast",0,1,0,0,Neutral
67c3bfd6b702a263cd40fadd,"Beat is hard, flow is dope too but that chorus is one of the wackest I&#39;ve heard this year..no lie",0.059,0.941,0,-0.0516,Negative
67c3bfd6b702a263cd40fade,Trash goofy ass accents,0.538,0.462,0,-0.5423,Negative
67c3bfd6b702a263cd40fadf,IM HERE EARLY.,0,1,0,0,Neutral
67c3bfd6b702a263cd40fae0,BEST ALBUM OF ALL TIME ALREADY!!!!!!,0,0.482,0.518,0.7482,Positive
67c3bfd6b702a263cd40fae1,We found the broccoli!!!!!,0,1,0,0,Neutral
67c3bfd6b702a263cd40fae2,noway,0,1,0,0,Neutral
67c3bfd6b702a263cd40fae3,Like this if you’ll keep coming back ❤️‍🔥,0,0.737,0.263,0.3612,Positive
67c3bfd6b702a263cd40fae4,feels illegal to be this early,0.419,0.581,0,-0.5574,Negative
67c3bfd6b702a263cd40fae5,I am here and its legendary,0,1,0,0,Neutral
67c3bfd6b702a263cd40fae6,That Beat and sample🤩,0,1,0,0,Neutral
67c3bfd6b702a263cd40fae7,Ayyyeee,0,1,0,0,Neutral
67c3bfd6b702a263cd40fae8,He just a chill guy fr,0,1,0,0,Neutral
67c3bfd6b702a263cd40fae9,OMMGGG W KDOT,0,1,0,0,Neutral
67c3bfd6b702a263cd40faea,That Debby Deb sample🔥🔥🔥,0,1,0,0,Neutral
67c3bfd6b702a263cd40faeb,DJ&#39;s will go crazy with this one🔥🔥🔥,0.286,0.714,0,-0.34,Negative
